year,month,day,data,median,LB,UB
2024,11,16,2.4420378831451,2.4420378831451,2.4420378831451,2.4420378831451
2024,11,23,2.54258626503992,2.02855268301766,1.05487679118773,3.09282083274261
2024,11,30,1.86434956038326,2.51973033868987,1.51491029969,3.50435216431995
2024,12,7,3.15694495465859,2.92194450512987,1.99780556324664,3.92626689227631
2024,12,14,3.37990180797954,3.24009818618457,2.30296492248455,4.23739139828588
2024,12,21,3.34327488989288,3.44988428272013,2.48135980942516,4.43367281620027
2024,12,28,3.28541168343002,3.53460609633282,2.56349994965613,4.50004202630057
2025,1,4,3.79845395685652,3.49595587164565,2.54612475222347,4.44321566018083
2025,1,11,3.70382641216385,3.37150402775958,2.40982679086693,4.31831109984335
2025,1,18,2.86844166469788,3.19511967008353,2.13919464582424,4.21998894350331
2025,1,25,3.08858233956809,2.98308111691012,1.73322628062639,4.2265448159293
2025,2,1,3.44008999549622,2.75156072930948,1.28994766741323,4.17013753123095
