date,Midwest,National,Northeast,South,West,date_period
2024-09-21,5.6012936791015715,5.2812205813309445,3.936694332777896,5.28272907662674,5.680244280281132,45 Days
2024-09-21,5.6012936791015715,5.2812205813309445,3.936694332777896,5.28272907662674,5.680244280281132,All Results
2024-09-21,5.6012936791015715,5.2812205813309445,3.936694332777896,5.28272907662674,5.680244280281132,1 Year
2024-09-28,4.221087145054791,3.95016400455367,2.6764099581922314,3.913384845234591,4.87703389813101,6 Months
2024-09-28,4.221087145054791,3.95016400455367,2.6764099581922314,3.913384845234591,4.87703389813101,45 Days
2024-09-28,4.221087145054791,3.95016400455367,2.6764099581922314,3.913384845234591,4.87703389813101,All Results
2024-09-28,4.221087145054791,3.95016400455367,2.6764099581922314,3.913384845234591,4.87703389813101,1 Year
2024-10-05,2.6825566937074683,2.8019903809311764,1.2854178961194844,2.931666577723275,3.4320755916794736,6 Months
2024-10-05,2.6825566937074683,2.8019903809311764,1.2854178961194844,2.931666577723275,3.4320755916794736,45 Days
2024-10-05,2.6825566937074683,2.8019903809311764,1.2854178961194844,2.931666577723275,3.4320755916794736,All Results
2024-10-05,2.6825566937074683,2.8019903809311764,1.2854178961194844,2.931666577723275,3.4320755916794736,1 Year
2024-10-12,2.211102632668789,2.272767575115438,1.683947478474061,2.1000645456035927,2.9173846605143163,6 Months
2024-10-12,2.211102632668789,2.272767575115438,1.683947478474061,2.1000645456035927,2.9173846605143163,45 Days
2024-10-12,2.211102632668789,2.272767575115438,1.683947478474061,2.1000645456035927,2.9173846605143163,All Results
2024-10-12,2.211102632668789,2.272767575115438,1.683947478474061,2.1000645456035927,2.9173846605143163,1 Year
2024-10-19,2.2157370766246522,1.9350640616339883,1.1378627518130768,1.9000842423375106,2.2253924410309613,6 Months
2024-10-19,2.2157370766246522,1.9350640616339883,1.1378627518130768,1.9000842423375106,2.2253924410309613,45 Days
2024-10-19,2.2157370766246522,1.9350640616339883,1.1378627518130768,1.9000842423375106,2.2253924410309613,All Results
2024-10-19,2.2157370766246522,1.9350640616339883,1.1378627518130768,1.9000842423375106,2.2253924410309613,1 Year
