Date,Midwest,National,Northeast,South,West
1/1/22,16.644375096603284,16.86386902990275,30.645384205179035,16.29508258687289,16.211981722267602
1/8/22,19.733570197429813,24.774120759190907,34.42536625703512,25.897844498896905,34.60105143455975
1/15/22,18.06801195401345,23.650532479389632,38.10843801,23.925295715961134,29.898536717820434
1/22/22,17.545114890629193,19.98776166649278,26.08496495975693,18.013530924671787,33.28259508258537
1/29/22,12.418798565070897,14.973852884385424,16.30226069853975,14.009215897986891,20.953808199892364
2/5/22,8.721422218514387,9.771974346713076,11.673166531191015,8.529213229032589,12.55562343098518
2/12/22,5.828562699582521,6.278429553680043,8.547962768,5.895317518176904,6.759570942
2/19/22,4.520005281683883,4.096401853473196,5.152754148302267,3.716559227036999,3.6657115375938716
2/26/22,2.9119037298055614,2.745099853877267,4.021207173864207,2.381357215705318,2.332215236615097
3/5/22,2.1266181300279348,1.9105501453113631,2.413702840741707,1.5827341678515248,1.4781247510740374
3/12/22,1.8340443862073217,1.5451463214893078,1.747767082500126,1.2128562337950766,1.0646943651999115
3/19/22,1.4322840692883076,1.2517155438160719,1.4083329894717727,1.0777284831370253,0.9187934555087462
3/26/22,1.6250004362902102,1.3682594830374148,4.024297077031733,1.0153530743705468,0.9609799337490301
4/2/22,1.3426490862327929,1.3127107809653396,4.939011248447384,1.1296661182436165,1.1422691237793383
4/9/22,1.599290565459404,1.6779866119969054,7.310078713769643,1.4762310588084628,1.3146254752238014
4/16/22,2.315788708609523,2.1524624674399973,5.859813519591274,1.9335623623144549,1.8736745370799333
4/23/22,3.143889512028044,3.3427323925417087,9.778187654210281,2.9766948645832256,2.87647504
4/30/22,4.522162289544118,4.071381382852221,10.667951442151306,3.1400657520073483,2.562351328846505
5/7/22,5.718983878028437,5.1565342866160355,10.612612694758628,3.9784206893904237,3.9965231960621947
5/14/22,7.076914597,6.228306370069619,7.400332285648676,4.936370721271977,5.1900035691537765
5/21/22,7.437183335747511,7.0757988709395665,9.524725163555045,6.277843712910468,6.028034045618584
5/28/22,8.157609995834267,7.727090555667523,7.008110835156032,6.8822237782030875,8.385481946923381
6/4/22,7.628262248144955,7.716141890280907,5.043726601960246,6.984440683658172,9.670608744704534
6/11/22,7.207777576370001,7.056338908,3.2964179519067502,6.447990560040877,9.783699243149071
6/18/22,7.313810040558872,7.116644025518451,5.427559094857081,5.903132581,9.288030797240829
6/25/22,7.706354349678279,7.684346478139792,3.329326549761064,6.282563747795766,10.942269355420388
7/2/22,8.128803414,8.211111621466582,4.772699890878293,6.347146266753201,12.013337921998295
7/9/22,10.748926506615643,9.95282341,6.318426370527143,8.258226498663921,12.23410047539141
7/16/22,9.754359051490475,9.590069364,6.952382518868015,9.211316548326185,10.940858765439833
7/23/22,10.557075210320502,10.247787670983172,7.687978436425874,9.460958344,11.104517758356135
7/30/22,11.122943389053537,9.337290977134783,5.982393867216356,8.693203767961982,9.232232530399825
8/6/22,10.97612998058805,8.453740366641636,5.898227963391817,8.481160328,7.183861424
8/13/22,10.084802498691653,7.561465547376376,7.29895597,7.174983829,6.279986660775666
8/20/22,9.348720706164663,7.087827210302593,6.047404594963001,6.499071168,5.565831964788913
8/27/22,8.608765136073613,6.839670220834849,6.877308713388086,6.518536410965908,5.426172449622412
9/3/22,7.059011417473975,6.091450677574213,6.213135067685151,6.384107520080562,4.860854895001333
9/10/22,6.766743107540096,5.788905726809503,6.776740328344255,5.9352351312400184,4.4591509363349875
9/17/22,6.1696863403939375,5.293044803409051,8.610412515,4.885330771339532,4.513834674816774
9/24/22,4.903392718398779,4.966116575400906,5.876825612159971,4.641489589190875,4.956436009892429
10/1/22,4.084468981183632,3.8794262890768945,7.757250646224445,2.5062223363097784,4.090071055157303
10/8/22,4.478025427231909,3.685756556797215,5.433740249627267,2.1395753077822097,3.7220181964983223
10/15/22,4.238570790700203,3.525926728805759,6.992164513516284,2.122919231866359,3.3122573909347723
10/22/22,4.893145654959769,3.6240826245809203,4.774335120362645,2.2700408234804206,3.3720949610066615
10/29/22,5.439737265,4.191180549132841,5.610700408,2.8059351478434196,3.8558246743796394
11/5/22,6.019938048590781,4.240038352656327,4.262112395,2.6006038919502683,4.675766258616191
11/12/22,5.427693534,4.351417803670561,3.3348366978723516,2.4196892920991244,5.407517915548212
11/19/22,5.820673524966601,4.840823098310141,4.576074892313151,2.715414083868485,7.039649247843337
11/26/22,7.515243207,5.494861865067948,4.2906939268299045,3.3210420307979485,8.223969397035244
12/3/22,10.585620857449086,9.070641036978877,7.701962002292063,6.845854800244628,11.208525270844785
12/10/22,9.940667623846858,8.668208525072261,8.978690163890306,6.265211690969746,10.290206903885808
12/17/22,11.340882707186786,9.366843887508537,9.636746554423611,7.589772536378191,9.154845356596201
12/24/22,10.531014838934446,9.674610489414103,9.680912271662212,9.878088852302387,9.071282833267789
12/31/22,11.652041286504701,11.244714995051908,12.14802788477115,13.021689105972932,8.864100183991297
1/7/23,7.358902857965864,8.536718875702325,8.738937883,10.792757769857726,7.982132341362153
1/14/23,5.746269602911733,6.257877066707575,6.723022599,7.411134340754146,5.542498200837528
1/21/23,5.720720733560141,5.985857027296266,7.049885782735592,6.628673026774914,4.917952765175226
1/28/23,6.229803813844416,6.202476653738073,7.909325281733155,6.7952458074643385,4.595980621890238
2/4/23,5.760216434696802,6.3974194510832465,6.947569937228345,6.9071281826852875,6.177258186675467
2/11/23,6.5729860579852275,6.529979059082164,5.094678765975321,6.809132080132643,6.71479514
2/18/23,7.4439355121904835,6.682544865566304,6.410400225665438,5.455900779341288,7.157369434275356
2/25/23,7.011875302201665,6.232731188130115,6.396352047710514,4.132223926809366,7.117143544807381
3/4/23,6.391695812552619,5.443527036432076,4.406813858381566,3.8886291546701655,6.173102381765472
3/11/23,6.144651542977369,4.642309755925611,2.846808805582133,2.905778380652171,5.990690666687162
3/18/23,6.221787937460888,4.959106109249814,4.020894935737274,3.0945059461259206,6.089466401112103
3/25/23,5.5977476950333624,4.654150246,3.4694157792008156,3.7910781170432033,5.377466153349667
4/1/23,4.421373985135713,3.716578544196174,1.9349316763143989,3.0540709557548356,4.439728290771793
4/8/23,4.365156072470704,3.064062367216335,1.6497755617928693,2.3856865733674795,3.491572352124304
4/15/23,3.5694408903337287,2.955738949393683,1.7332938901187949,2.193518115544967,3.465047884085018
4/22/23,3.309042290682606,2.264802545449955,1.1969054018607168,1.8067330071554575,2.769717988977103
4/29/23,2.433222828272168,2.006720126201965,1.3167476829050346,1.6992133588930387,2.298358229593488
5/6/23,2.410349143623643,2.1686412127594417,1.7047625545521357,1.9502954359990021,2.546883271693002
5/13/23,2.395110937,2.0255922031135016,1.3619613927644996,1.7865623081608335,2.2519440700723004
5/20/23,1.997852203679459,1.722124199034801,1.200153034553542,1.6568173975897103,2.2759048601256415
5/27/23,1.856975419616377,1.5826172344565521,1.173580358477765,1.468975179164032,1.719939801243671
6/3/23,1.4188515163114355,1.3748104225362194,1.042834000694509,1.4857761504605091,1.5749166580869673
6/10/23,1.1379831333371992,1.2000969138738098,1.0286296216471498,1.346684514068163,1.4572391912671567
6/17/23,1.2305163475617351,1.2041239264629662,1.1105748877701198,1.2764841443363864,1.3006988206387131
6/24/23,1.1059653021470748,1.2773302576218288,1.0915766171013788,1.4079946020630356,1.6933612306902683
7/1/23,1.2295303001340714,1.4501569098772975,1.207518603649515,1.733446094,1.840153540668809
7/8/23,1.4611097618848063,1.7659348864464859,1.5204783081483266,2.016307340291344,2.0250690886697575
7/15/23,1.5681597647086918,1.9734384455868699,1.956377911709375,2.0287340469293498,2.6488764282299004
7/22/23,1.6876589081948337,2.2245039874918717,2.132981625003154,2.3194847327511714,3.3090262433378674
7/29/23,1.9309735762722995,2.871096285079518,2.8016164746566554,3.1959869080360344,3.9852112073841486
8/5/23,2.530089988249305,3.3258026936718634,3.0013772483573744,3.8273631730807924,4.826481069095927
8/12/23,3.0433390264498135,4.272840675060468,4.114581335542251,4.504007851805623,5.580769191073282
