date,Midwest,National,Northeast,South,West,date_period
1/1/22,16.23587457814012,16.718723116953242,20.45275657827159,16.316862970535816,16.923724360486005,All Results
1/8/22,19.733570197429813,23.73898406358035,22.291833888036898,25.899294254103808,34.60105143455975,All Results
1/15/22,18.035032513236438,23.650532479389632,28.580094855465855,23.925295715961134,33.021622779241675,All Results
1/22/22,16.948687583412394,19.441221121099908,23.57253571859046,17.963452988240824,36.44049364871367,All Results
1/29/22,11.881812339253155,13.779794534552098,13.403670849982298,14.009215897986891,22.64087654516384,All Results
2/5/22,8.364985972675914,9.213488180845282,9.154445063144792,8.529213229032589,11.538962122836974,All Results
2/12/22,5.583365205809745,5.998048793168823,6.875762636729977,5.861999237325978,6.6169899090206385,All Results
2/19/22,4.017602916310168,3.9109744745339867,4.721872547244839,3.716559227036999,3.6125571083694625,All Results
2/26/22,2.616565876807136,2.6037209318218997,3.424297609811217,2.381262399862121,2.2611753307280797,All Results
3/5/22,1.8520068715829552,1.7659453622082708,2.413702840741707,1.5290296866532564,1.4006695824646844,All Results
3/12/22,1.7601695918582578,1.438741987852258,1.5996897797846095,1.2128562337950766,1.0510743236712616,All Results
3/19/22,1.3634828723887826,1.2084075535937875,1.3796093332848598,1.0748258635932226,0.9085788564187474,All Results
3/26/22,1.5003239241835122,1.2627549713530677,3.6866276892497423,1.016189539201183,0.9051943461198892,All Results
4/2/22,1.2316667515426423,1.242170233271027,4.531248281159188,1.1290722848799442,1.0799756313990425,All Results
4/9/22,1.4886774127172715,1.5599142045742107,6.267133922812533,1.4700723761077783,1.295587981727566,All Results
4/16/22,2.1005159966801794,2.104168890432292,5.225776156167477,1.9262807784627354,1.8736745370799333,All Results
4/23/22,2.8940821631548914,3.1397190104092707,7.544533584664063,2.8996697023008897,2.87647504,All Results
4/30/22,4.293142656772163,3.911413791497076,9.198803989679016,3.1400657520073483,2.605781130142762,All Results
5/7/22,5.195443161774301,4.9526636266529005,9.016624177547833,3.9641626999998043,3.9965231960621947,All Results
5/14/22,6.505188768574751,5.777562843682242,5.775773654584254,4.879189803756914,5.219059012957839,All Results
