year,month,day,data,median,LB,UB
2024,11,9,1.794500001,1.794500001,1.794500001,1.794500001
2024,11,16,1.78549785433657,1.2323092165589,0.473627533049483,2.01037463219906
2024,11,23,1.90471976511371,1.70361558983824,0.917858515876965,2.52336544258654
2024,11,30,1.80781173130696,2.27158784797721,1.49968233126455,3.06413416636847
2024,12,7,2.84468366344353,2.9196585274694,2.14260685281011,3.68217391333469
2024,12,14,3.59753783067015,3.57900894016875,2.77899815362661,4.32605147595559
2024,12,21,4.10857766674566,4.21998547882711,3.40811941880405,4.9987356851414
2024,12,28,4.98274504143952,4.8031484009666,4.02424741840098,5.60187097960223
2025,1,4,5.57104928668415,5.27544914101157,4.46256848726467,6.0722274715703
2025,1,11,5.41241944170265,5.59594431728136,4.65197597023361,6.4706963919691
2025,1,18,NaN,5.75729833052415,4.40449372296423,7.03977966053744
2025,1,25,NaN,5.75995043515404,3.72790779740646,7.62794628479126
