year,month,day,data,median,LB,UB
2024,11,9,1.794500001,1.794500001,0.794500001,1.794500001
2024,11,16,1.78549785433657,1.40724811127226,0.557469338802048,2.26280533629373
2024,11,23,1.90471976511371,1.78476205362985,0.952618729030998,2.59321061668631
2024,11,30,1.80781173130696,2.19625196254805,1.38580538468372,2.97571945989929
2024,12,7,2.84468366344353,2.78405512967135,1.93885059394647,3.63112782660149
2024,12,14,3.59753783067015,3.48274493648884,2.65003329709359,4.27030459018767
2024,12,21,4.10857766674566,4.17108302821552,3.34672138028466,4.98272343392212
2024,12,28,4.98274504143952,4.84066864759654,3.99456696503001,5.69188287907727
2025,1,4,5.57104928668415,5.35708888940418,4.48073559845074,6.18430566672497
2025,1,11,5.41241944170265,5.52331317573005,4.6041858832792,6.4523113141509
2025,1,18,NaN,5.2979464017692,3.87610941643496,6.82252007966202
2025,1,25,NaN,4.77216297658089,2.6739891804618,7.36408008165881
