Date,data,median,LB,UB
2024-08-10,11.44,11.95,10.48,13.43
2024-08-17,10.87,10.97,9.47,12.41
2024-08-24,9.04,9.99,8.45,11.51
2024-08-31,9.23,9.01,7.46,10.5
2024-09-07,10.11,8.03,6.51,9.57
2024-09-14,7.58,7.06,5.45,8.68
2024-09-21,5.79,6.08,4.49,7.46
2024-09-28,4.97,5.1,3.57,6.65
2024-10-05,3.51,4.12,2.65,5.65
2024-10-12,2.92,3.14,1.43,4.56
2024-10-19,2.45,2.17,0.59,3.75
2024-10-26,1.91,1.19,0,2.67
