year,month,day,data,median,LB,UB
2024,5,4,1.25736076821759,1.25736076821759,1.25736076821759,1.25736076821759
2024,5,11,1.72063544909971,0.978638665450152,-0,2.45715164680001
2024,5,18,2.23072119641625,1.48852686518301,0.0572512714424309,2.96973387818056
2024,5,25,2.78257620271002,2.16681950208209,0.63916836745418,3.61454927671291
2024,6,1,3.38484229037156,2.96339789991745,1.45329423519099,4.39890548024878
2024,6,8,4.3953580808239,3.88816400712258,2.38822314673086,5.39790417763831
2024,6,15,4.50103988012385,4.92425582089872,3.46926071503914,6.48840990253454
2024,6,22,6.60634355393631,6.0471707136891,4.54117979903031,7.62360537886661
2024,6,29,6.88314500372719,7.12626079927007,5.6200022709399,8.72456714057471
2024,7,6,7.29572849815734,8.171645487104,6.58701584124054,9.68748362471872
2024,7,13,9.92404471259271,8.96659561907336,7.36072712115784,10.5638859993141
2024,7,20,9.70307894364271,9.67457392656482,7.97844837014087,11.5925629486863
2024,7,27,10.2827272433615,10.8064482871623,9.03537261912211,12.7641175928404
2024,8,3,12.1973065497463,11.627371025906,9.95732416903137,13.2886521998762
2024,8,10,11.7741308859526,11.3983428127429,9.79422898813809,13.0563619505065
2024,8,17,11.1625065823365,10.8874788209622,9.28528800206783,12.4807664097326
2024,8,24,9.58819162845778,10.2435000780152,8.56939848671102,11.9696730384448
2024,8,31,NaN,9.4622813619553,7.62467510803294,11.5284886153441
2024,9,7,NaN,8.58492844864793,6.64354538309537,11.3101863880344
