year,month,day,data,median,LB,UB
2024,6,22,6.60634355393631,6.60634355393631,6.60634355393631,6.60634355393631
2024,6,29,6.88314500372719,6.13060141287544,4.32169277428733,8.05608609450017
2024,7,6,7.29572849815734,7.88744583027604,6.12516042675357,9.73028391422645
2024,7,13,9.92404471259271,9.32456150120596,7.51528175420905,11.0504464773839
2024,7,20,9.70307894364271,10.4151607049035,8.67654283520537,12.2104750309726
2024,7,27,10.2827272433615,11.1039818592663,9.3381790237875,12.8418647599873
2024,8,3,12.1973065497463,11.395107193139,9.63690636343151,13.1710300769516
2024,8,10,11.7741308859526,11.3185559406865,9.55411911085057,13.0707752808821
2024,8,17,11.1625065823365,10.9326055166906,9.14995234694631,12.6686017198668
2024,8,24,9.58819162845778,10.340576777537,8.31880197305185,12.3602447933097
2024,8,31,9.93142921861554,9.59915461728892,7.22376595971879,11.9726221984346
2024,9,7,10.4135809389584,8.77390047861124,6.09799669906039,11.5505981232184
