year,month,day,data,median,LB,UB
2024,11,9,2.19407729332449,2.19407729332449,2.19407729332449,2.19407729332449
2024,11,16,2.35089469703082,2.05404703978299,1.10487228135822,3.04163778049079
2024,11,23,2.27812729349319,2.23717769978443,1.27648820180031,3.17252476399023
2024,11,30,1.7165264121608,2.37797812054785,1.34589196213772,3.34641409408337
2024,12,7,2.9296749976275,2.7639400999046,1.72523397861482,3.78942675130995
2024,12,14,3.19631236493813,2.97759331377845,2.02488647297642,3.97226580708493
2024,12,21,2.87510636239591,3.11120736713335,2.17299392740784,4.09800729981342
2024,12,28,3.22353041275364,3.21027628237328,2.2777298592488,4.20539388272938
2025,1,4,3.52883393736226,3.31869964635727,2.33447239324695,4.31829997083772
2025,1,11,3.244959624007,3.40680646838095,2.38959041023168,4.43824442640926
2025,1,18,NaN,3.50484442637081,2.44170454127507,4.66660666467759
2025,1,25,NaN,3.57203274324863,2.44186131747593,4.91499970273715
