year,month,day,data,median,LB,UB
2024,11,9,2.19407729332449,2.19407729332449,2.19407729332449,2.19407729332449
2024,11,16,2.35089469703082,2.12564805717569,1.11146891044214,3.12936318664105
2024,11,23,2.27812729349319,2.1977733678098,1.19845649299587,3.20855339232697
2024,11,30,1.7165264121608,2.2455829352971,1.23011944333191,3.32862602266363
2024,12,7,2.9296749976275,2.83109070649019,1.6026284652501,3.94517803643942
2024,12,14,3.19631236493813,3.12506410066882,2.09010664406707,4.15298840427858
2024,12,21,2.87510636239591,3.18951020062579,2.16856530872966,4.23854921778639
2024,12,28,3.22353041275364,3.26529493481904,2.26002056690561,4.26958254245926
2025,1,4,3.52883393736226,3.31747006424312,2.3206529768445,4.38542942358429
2025,1,11,3.244959624007,3.38291171074513,2.33183275292795,4.5284465040167
2025,1,18,NaN,3.44048756696399,2.35639804262501,4.66477221332838
2025,1,25,NaN,3.48540292750965,2.35829913746491,4.97967438048054
