year,month,day,data,median,LB,UB
2024,11,9,2.19407729332449,2.19407729332449,2.19407729332449,2.19407729332449
2024,11,16,2.35089469703082,2.39093889130108,1.0027449018567,3.78936453757466
2024,11,23,2.27812729349319,2.45809220670339,1.11978157324741,3.82095629479152
2024,11,30,1.7165264121608,2.50538121793894,1.16805338536804,3.85544271031437
2024,12,7,2.9296749976275,2.58777780561378,1.22998010698985,4.0670166316405
2024,12,14,3.19631236493813,3.09361378468886,1.5895556571558,4.50561813589271
2024,12,21,2.87510636239591,3.24469307324417,1.80492266188644,4.63396850662038
2024,12,28,3.22353041275364,3.31336676773812,1.88597955470522,4.71204445439799
2025,1,4,3.52883393736226,3.35967677748206,1.96284296231685,4.82668673163617
2025,1,11,3.244959624007,3.41078806942794,1.97785948341479,4.9501405492236
2025,1,18,NaN,3.43451057261521,1.94956097248101,5.37465078780055
2025,1,25,NaN,3.47720670112471,1.93552098210582,6.10404073986174
