Date,data,median,LB,UB
2024-07-13,9.61,10.78,9.34,12.22
2024-07-20,9.68,10.64,9.41,11.86
2024-07-27,10.48,10.49,9.46,11.52
2024-08-03,12.21,10.35,9.47,11.22
2024-08-10,11.39,10.2,9.42,10.99
2024-08-17,10.9,10.06,9.27,10.84
2024-08-24,9.15,9.91,9.04,10.79
2024-08-31,9.24,9.77,8.74,10.8
2024-09-07,10.74,9.62,8.4,10.85
2024-09-14,7.9,9.48,8.04,10.92
2024-09-21,5.5,9.34,7.66,11.01
2024-09-28,5.13,9.19,7.27,11.11
