Date,data,median,LB,UB
2024-06-29,3.91,4.87,2.57,7.32
2024-07-06,4.53,5.54,3.24,7.92
2024-07-13,5.61,6.21,3.89,8.6
2024-07-20,7.59,6.87,4.48,9.36
2024-07-27,8.46,7.54,4.98,9.91
2024-08-03,10.18,8.21,5.92,10.62
2024-08-10,10.62,8.87,6.64,11.28
2024-08-17,9.21,9.54,7.36,12.02
2024-08-24,9.76,10.21,7.71,12.66
2024-08-31,8.87,10.88,8.47,13.17
2024-09-07,8.15,11.54,9.19,13.81
2024-09-14,7.06,12.21,9.62,14.68
