means,lower.10.,lower.20.,lower.30.,lower.40.,lower.50.,lower.60.,lower.70.,lower.80.,lower.90.,lower.95.,lower.98.,upper.10.,upper.20.,upper.30.,upper.40.,upper.50.,upper.60.,upper.70.,upper.80.,upper.90.,upper.95.,upper.98.
4.15,4.08,4.02,3.96,3.89,3.82,3.74,3.65,3.53,3.35,3.2,3.02,4.21,4.27,4.33,4.4,4.47,4.55,4.65,4.76,4.94,5.09,5.27
4.73,4.63,4.53,4.42,4.31,4.19,4.06,3.9,3.71,3.42,3.17,2.88,4.83,4.93,5.03,5.14,5.26,5.4,5.55,5.75,6.03,6.28,6.58
