Date,data,median,LB,UB
2024-06-29,2.86,3.11,2.58,3.64
2024-07-06,3.25,3.72,3.27,4.17
2024-07-13,4.51,4.33,3.95,4.71
2024-07-20,5.06,4.94,4.61,5.26
2024-07-27,5.91,5.55,5.26,5.84
2024-08-03,7.02,6.15,5.86,6.45
2024-08-10,6.44,6.76,6.44,7.09
2024-08-17,7.04,7.37,6.99,7.75
2024-08-24,8.26,7.98,7.53,8.43
2024-08-31,8.14,8.59,8.06,9.12
2024-09-07,7.78,9.2,8.58,9.82
2024-09-14,7.63,9.81,9.1,10.52
