year,month,day,data,median,LB,UB
2024,6,22,1.80740795759901,1.80740795759901,1.80740795759901,1.80740795759901
2024,6,29,2.6584696820679,2.16098232412419,1.28333885297504,3.0476431321794
2024,7,6,2.77028422623707,2.87380194488747,1.98621927730099,3.76950503709678
2024,7,13,3.46385492701242,3.53510194924575,2.66281235696322,4.3995802753234
2024,7,20,3.93720404633251,4.16858944935231,3.29856766621255,5.00127335421424
2024,7,27,4.30234435714413,4.73617976693242,3.90338425441759,5.5757632050314
2024,8,3,5.37872567748588,5.24607303726304,4.3746689511071,6.09309584810706
2024,8,10,5.99386847076829,5.72452102335249,4.8721758831692,6.57475126597498
2024,8,17,6.574988067,6.13051473148992,5.23830344147636,6.98867340448506
2024,8,24,6.08313134356208,6.49644271539546,5.47343144880929,7.42839350106398
2024,8,31,5.60882746484463,6.8265118811889,5.56464690063642,7.89138600120875
2024,9,7,3.79376444853983,7.13537106069754,5.33258652074173,8.36461753334554
