year,month,day,data,median,LB,UB
2024,5,4,1.28756435658673,1.28756435658673,1.28756435658673,1.28756435658673
2024,5,11,1.25869361533985,1.05758852737866,0.61276254579641,1.51835391355747
2024,5,18,1.30747864326722,1.22694995435353,0.747855993467183,1.67009105430266
2024,5,25,1.34850675321159,1.35432000926163,0.886529553179148,1.82093238769589
2024,6,1,1.29742459343493,1.44531193251963,0.980228940190796,1.89609749647993
2024,6,8,1.28738140524999,1.52174695510836,1.04104758879494,1.99243898950487
2024,6,15,1.63263759500072,1.57921031703011,1.10693937480139,2.0647486519427
2024,6,22,1.80740795759901,1.92917256238513,1.38827230562431,2.47596221109524
2024,6,29,2.6584696820679,2.38218717762381,1.90761731207075,2.85749134415066
2024,7,6,2.77028422623707,2.76418188382844,2.28914373624963,3.26028836618186
2024,7,13,3.46385492701242,3.27632433939554,2.78400177360699,3.77999856554167
2024,7,20,3.93720404633251,3.90643497377508,3.41289312410926,4.40821909639995
2024,7,27,4.30234435714413,4.63664211219412,4.1459093011107,5.17194573783225
2024,8,3,5.37872567748588,5.36724467482897,4.85420955224871,5.92054713577489
2024,8,10,5.99386847076829,5.98055437679093,5.46023848234205,6.50299617344447
2024,8,17,6.574988067,6.31271863813671,5.78414252828438,6.83968242228891
2024,8,24,6.08313134356208,6.23509919705039,5.68858182888289,6.78650158546387
2024,8,31,NaN,5.77314349952534,5.16780089411904,6.53404656060124
2024,9,7,NaN,5.0477324061439,4.33732130323074,6.16608550122508
