year,month,day,data,median,LB,UB
2024,11,16,1.24438919932197,1.24438919932197,1.24438919932197,1.24438919932197
2024,11,23,1.29001524798623,0.879555704241152,-0,2.23895921931558
2024,11,30,1.47562330583213,1.39184304586227,0.0533849811007014,2.74691893527851
2024,12,7,2.02739211180172,2.11514381008058,0.729407214086055,3.48625884202005
2024,12,14,2.37138292647238,2.97686495642704,1.59694105304225,4.39563014892024
2024,12,21,2.94433788181958,3.94026185291056,2.53292618293233,5.41044547648655
2024,12,28,5.60469288751159,4.72759086106356,3.22781918820067,6.25295111833887
2025,1,4,5.82920181762075,5.13046741477092,3.67173444098157,6.65192142450781
2025,1,11,4.69373643,4.97595198047852,3.45118237004931,6.47874088596898
2025,1,18,3.999180756,4.35668151155116,2.73858499510125,6.01949858153391
2025,1,25,3.7762611552308,3.44313278018253,1.71609772535863,5.37231919045874
2025,2,1,6.44987072923171,2.54283467299945,0.801377014429337,4.78227421791741
