year,month,day,data,median,LB,UB
2024,11,9,2.15655122443094,2.15655122443094,1.15655122443094,2.15655122443094
2024,11,16,2.30279905144307,1.58352803551237,-0,3.53976263644954
2024,11,23,2.39204714045659,2.20482602515952,0.490824150990147,4.09112382616208
2024,11,30,2.60175354262938,3.04918954814339,1.3005520135899,4.88217427023756
2024,12,7,3.88037593680784,4.1239507258573,2.42566250918107,5.87444766599584
2024,12,14,5.35952821995485,5.38792477960386,3.58705561908912,7.18525066221455
2024,12,21,6.64944087785348,6.67893717741038,4.76938349095983,8.52616925701809
2024,12,28,7.414135481782,7.72441446397945,5.75499257547434,9.61433287801624
2025,1,4,9.1699355141675,8.35338678764695,6.45121081848621,10.3272904506724
2025,1,11,7.59709380487012,8.13131754060963,6.12338290685296,10.3213172032936
2025,1,18,NaN,7.34554819991703,4.91308982410994,10.7712497218445
2025,1,25,NaN,6.04341964338484,3.46046640036896,11.7803657903444
