year,month,day,data,median,LB,UB
2024,11,9,2.15655122443094,2.15655122443094,2.15655122443094,2.15655122443094
2024,11,16,2.30279905144307,1.87799055562061,0.0479432911009119,3.79919005959138
2024,11,23,2.39204714045659,2.39346983861573,0.661966422169069,4.14421669189774
2024,11,30,2.60175354262938,3.08064643037124,1.36565717372922,4.77609954302847
2024,12,7,3.88037593680784,4.05990262042833,2.3789402661739,5.73986177914989
2024,12,14,5.35952821995485,5.30106827224129,3.5880564388314,6.99316938747101
2024,12,21,6.64944087785348,6.60480539790717,4.8080039308126,8.41963221968861
2024,12,28,7.414135481782,7.72592318953422,5.94330243989877,9.64133665248151
2025,1,4,9.1699355141675,8.36246578744333,6.57059541930607,10.2095697039246
2025,1,11,7.59709380487012,8.17536068721515,6.17556071542857,10.2050405723689
2025,1,18,NaN,7.2258738717972,4.91364106724961,10.7976600795809
2025,1,25,NaN,5.86040952824049,3.41374339327173,11.8129562886741
