Date,data,median,LB,UB
2024-06-29,2.66,2.7,1.64,3.7
2024-07-06,2.77,3.14,2.16,4.2
2024-07-13,3.45,3.58,2.59,4.51
2024-07-20,3.96,4.02,2.97,5.01
2024-07-27,4.3,4.46,3.45,5.41
2024-08-03,5.39,4.9,3.96,5.92
2024-08-10,5.99,5.34,4.36,6.27
2024-08-17,6.58,5.78,4.85,6.85
2024-08-24,6.08,6.22,5.17,7.2
2024-08-31,5.62,6.66,5.67,7.63
2024-09-07,4.52,7.1,6.05,8.12
2024-09-14,3.75,7.54,6.53,8.53
