Date,data,median,LB,UB
2024-10-12,2.19,2.23,1.91,2.56
2024-10-19,2.13,2.09,1.86,2.31
2024-10-26,1.95,1.91,1.69,2.13
2024-11-02,1.78,1.7,1.48,1.91
2024-11-09,1.45,1.49,1.28,1.71
2024-11-16,1.29,1.38,1.16,1.59
2024-11-23,1.55,1.43,1.21,1.64
2024-11-30,1.32,1.68,1.46,1.9
2024-12-07,2.33,2.13,1.91,2.35
2024-12-14,2.73,2.68,2.36,3.01
2024-12-21,3.49,3.26,2.66,3.85
