year,month,day,data,median,LB,UB
2024,11,9,1.26356050502325,1.26356050502325,1.26356050502325,1.26356050502325
2024,11,16,1.266763455,0.77610067662403,-0,2.5038877968561
2024,11,23,1.28055925282102,1.13019087218076,-0,2.8762558719822
2024,11,30,1.46340221961328,1.62117996527955,-0,3.41782149724217
2024,12,7,1.7652608507643,2.2608868323832,0.461820772042545,4.06299640813334
2024,12,14,2.31089698431867,3.0314669089799,1.21020493892103,4.86833782371903
2024,12,21,2.88563340394336,3.88379729451907,1.95654815097704,5.74747631847818
2024,12,28,6.01816229971475,4.72780895967054,2.85951760891071,6.59635114171097
2025,1,4,6.274146018,5.43155249733141,3.592963285908,7.29289959199538
2025,1,11,5.23235888856349,5.87316049958534,3.7918765949224,7.93878189093753
2025,1,18,NaN,5.96401161357215,3.36510511934074,8.98141095536694
2025,1,25,NaN,5.64895254167201,2.52636595572704,10.2935148299392
