year,month,day,data,median,LB,UB
2024,11,9,1.26356050502325,1.26356050502325,1.26356050502325,1.26356050502325
2024,11,16,1.266763455,0.997478924277455,-0,3.19263979982172
2024,11,23,1.28055925282102,1.03513772324728,-0,3.26561353600738
2024,11,30,1.46340221961328,1.10004373647261,-0,3.36948930513071
2024,12,7,1.7652608507643,1.19925023805691,-0,3.54151087606701
2024,12,14,2.31089698431867,1.32757367070959,-0,4.31291596983669
2024,12,21,2.88563340394336,3.91111932131005,-0,6.98935286132999
2024,12,28,6.01816229971475,5.44124529258793,2.2866771616397,8.09319895764974
2025,1,4,6.274146018,5.78575686639964,3.25032905198067,8.51959589456138
2025,1,11,5.23235888856349,6.06162715915691,3.38961869016127,9.05406795190392
2025,1,18,NaN,6.25175747123683,3.4854142792003,10.306663268516
2025,1,25,NaN,6.35711925460455,3.50371834092012,13.0791401659503
