year,month,day,data,median,LB,UB
2024,11,16,2.33018470329565,2.33018470329565,2.33018470329565,2.33018470329565
2024,11,23,2.41039389865787,2.05052661581162,0.43884032403171,3.67936234521413
2024,11,30,2.61192869841456,2.7712392355494,1.22628847798799,4.31431967585444
2024,12,7,3.8543145664952,3.84447961759385,2.29856399940514,5.41467110242011
2024,12,14,5.393312789132,5.26086726088541,3.76381276726645,6.81715899698261
2024,12,21,6.75225503393125,6.8476115413917,5.28652548265405,8.46931146120809
2024,12,28,7.57056753814876,8.1023186782551,6.47665881311529,9.70121529388751
2025,1,4,9.22007335524683,8.4790180108432,6.83242860254338,10.0927296778107
2025,1,11,7.4554207597425,7.77672384109637,6.17254507920187,9.34169202039008
2025,1,18,6.24205380826083,6.4439107130565,4.72633512777342,8.15280137932565
2025,1,25,6.44827557643945,4.9759018706197,3.12919430848466,7.26004875023819
2025,2,1,6.33568086975116,3.77228003156386,1.98140266805111,6.73111989915454
