year,month,day,data,median,LB,UB
2024,11,16,2.33018470329565,2.33018470329565,2.33018470329565,2.33018470329565
2024,11,23,2.41039389865787,1.6795359650918,0.593374124351375,2.78077944659428
2024,11,30,2.61192869841456,2.61074580923839,1.48800285275278,3.73012416321405
2024,12,7,3.8543145664952,3.90163317924632,2.7549581759929,5.06838027507854
2024,12,14,5.393312789132,5.42165498652969,4.23262426246157,6.59517843487465
2024,12,21,6.75225503393125,6.92344972459319,5.73573351242745,8.12271570441418
2024,12,28,7.57056753814876,8.00353884209524,6.78251281543979,9.23955495938326
2025,1,4,9.22007335524683,8.28459826545023,7.08429710736503,9.47189842111979
2025,1,11,7.4554207597425,7.67355447031005,6.44338493859876,8.91109389798023
2025,1,18,6.24205380826083,6.42362526170228,5.14309589943833,7.81206424321275
2025,1,25,6.44827557643945,4.91379556996381,3.47687016387855,6.59735828946361
2025,2,1,6.33568086975116,3.486226466033,2.03296468891252,5.34860632014478
