year,month,day,data,median,LB,UB
2024,5,4,1.46998307158278,1.46998307158278,1.46998307158278,1.46998307158278
2024,5,11,1.39735776313811,0.704727360309329,-0,1.5754851401705
2024,5,18,1.36743536177273,0.934614112276933,0.0572420489935394,1.82163153710196
2024,5,25,1.44745531300306,1.19930966711043,0.294526100725706,2.08858307015911
2024,6,1,1.71220752534813,1.51314179600941,0.615962613709033,2.42420101701488
2024,6,8,1.82392379655477,1.8881904931308,0.964716324379367,2.76947756405847
2024,6,15,2.12676635479012,2.26897225993822,1.34575393204349,3.19223784271701
2024,6,22,2.43811289699209,2.71666877093216,1.81794885908356,3.63064814355151
2024,6,29,2.86301336467155,3.22913570600982,2.33773251497689,4.13560675079414
2024,7,6,3.25018928772527,3.75986045660725,2.87423602499774,4.65415841548253
2024,7,13,4.51292741411255,4.34312960974167,3.43953805760988,5.25034942595912
2024,7,20,5.06479986713741,4.93841028688515,4.05400773558616,5.867718786034
2024,7,27,5.90469760258909,5.58006968625616,4.66330576758025,6.49672136693203
2024,8,3,7.01639848087636,6.21538176172711,5.28779290933797,7.14271051525242
2024,8,10,6.43630853597514,6.83379213124275,5.92713543684468,7.76743360736953
2024,8,17,7.04192838964738,7.45628859138633,6.49998441831882,8.43485753927213
2024,8,24,8.28579738650939,8.02978603644456,6.95384556617767,9.14818497726265
2024,8,31,NaN,8.57638937062698,7.15134846545304,9.93251288881625
2024,9,7,NaN,9.09195694753217,7.10999018287479,10.7832903256328
