year,month,day,data,median,LB,UB
2024,11,2,1.81204412573796,1.81204412573796,1.81204412573796,1.81204412573796
2024,11,9,1.44440925803841,1.20811449402652,0.337801847961087,2.03139184893376
2024,11,16,1.31913533742149,1.37429583358504,0.591285413754514,2.17552750043958
2024,11,23,1.66670368453566,1.62916453330072,0.818290371762122,2.38572345747565
2024,11,30,1.46538005790361,1.91309081333973,1.16741236733136,2.66332333546473
2024,12,7,2.328901685,2.28621431119763,1.53243799555651,3.05996972358872
2024,12,14,2.8095624121838,2.72298577306087,1.93391378279453,3.51095889515439
2024,12,21,3.41644514366251,3.24275491560885,2.4521870419757,4.05190580602729
2024,12,28,3.794790424,3.79888855069689,3.00626054088262,4.58571321680378
2025,1,4,4.33538276535561,4.40306163169266,3.47308771077742,5.31526141465333
2025,1,11,4.17596570665166,4.95846367149613,3.57688449426143,6.50222737589012
2025,1,18,4.35479464171759,5.45593514873443,3.27147138568722,8.23307972901421
