year,month,day,data,median,LB,UB
2024,11,2,1.81204412573796,1.81204412573796,0.812044125737964,1.81204412573796
2024,11,9,1.44440925803841,1.14505191855206,0.362013938650148,1.93730441494313
2024,11,16,1.31913533742149,1.37150434131698,0.60145427956429,2.08081922339789
2024,11,23,1.66670368453566,1.59826615711027,0.868451740681958,2.29003713276794
2024,11,30,1.46538005790361,1.84292724579405,1.13610180536795,2.56484241196065
2024,12,7,2.328901685,2.27375252898977,1.49408780635127,3.07733203558284
2024,12,14,2.8095624121838,2.76961088984861,1.99041395287923,3.54590035862
2024,12,21,3.41644514366251,3.25714445036216,2.43940379295227,4.04003489917766
2024,12,28,3.794790424,3.78421312365973,2.97919715416407,4.58209720571918
2025,1,4,4.33538276535561,4.32484093797119,3.47528848170493,5.30907915101854
2025,1,11,4.17596570665166,4.89619463782153,3.69414966752505,6.39773029557287
2025,1,18,4.35479464171759,5.45462537187387,3.56837867058,7.99278594087209
