year,month,day,data,median,LB,UB
2024,5,4,1.3019763975791,1.3019763975791,1.3019763975791,1.3019763975791
2024,5,11,1.36394584307254,1.02386376479519,0.168206497183415,1.88474768380589
2024,5,18,1.39591873369177,1.19334092251913,0.34766288546757,2.03470719630631
2024,5,25,1.59364737985514,1.40663836317832,0.600928275082133,2.2007574309672
2024,6,1,1.84182692376035,1.72389015046821,0.918988554220743,2.54586133685698
2024,6,8,2.011125718,2.13315972192681,1.32603587079313,2.94457001629917
2024,6,15,2.38835378161301,2.66395699155229,1.87010829480425,3.45283741271013
2024,6,22,3.29382589783851,3.35091683955154,2.55394553197906,4.11355581371464
2024,6,29,3.910314998466,4.22632926714698,3.45242410276407,5.02011997603623
2024,7,6,4.85323055520001,5.28309748046604,4.49072721528137,6.05916878778235
2024,7,13,6.18879785275965,6.48122902387362,5.64427021153009,7.29179988851857
2024,7,20,7.69704307508684,7.74430553456023,6.90539789900693,8.61057347770943
2024,7,27,9.12267611930299,8.99158734230217,8.12777585553997,9.85331182457051
2024,8,3,10.5880046563349,9.99772561345681,9.16378199515904,10.865270953904
2024,8,10,10.9668354816256,10.646423866387,9.78831358225298,11.4643634749961
2024,8,17,10.1052470520575,10.7567167481853,9.81077209682799,11.7184337543271
2024,8,24,NaN,10.3162481279741,9.21449408557334,11.5555957747335
2024,8,31,NaN,9.3196645234345,8.04617727950163,11.0925592578065
