Date,Midwest,National,Northeast,South,West
5/4/24,1.5330685458964366,1.468553871817065,1.5083480007127164,1.4024893871324697,1.395088478374877
5/11/24,1.5555741425218486,1.510719808084733,1.4088568906862078,1.4060666323093836,1.773028956869652
5/18/24,1.5341367479248809,1.673761570618223,1.5345071347149233,1.530793137459497,2.248745852713524
5/25/24,1.6238136993589107,1.8257071288107942,1.5159413314396095,1.716891034301781,2.786192407436907
6/1/24,1.8240479959623737,2.0607559189605826,1.4060252648344052,1.9128398893685055,3.4207152379314474
6/8/24,1.918013257402475,2.361824547334435,1.517936107,2.106420043253545,4.383225523997405
6/15/24,2.2854894221644937,2.5528483575844128,1.8070995008599124,2.482676515132864,4.340104512012122
6/22/24,2.5628633705024226,3.1628683194844744,2.007529331,3.3810042599571464,6.280347504380699
6/29/24,3.200973677731505,4.055195790515655,3.011174940842679,4.068323164590688,6.760916584990957
7/6/24,3.6147855344621416,4.666170555971948,3.5004469694308233,4.838990609136189,7.175002196391006
7/13/24,5.240923679627269,5.921165641568509,4.153519670468075,5.913234145945472,9.148759998967964
7/20/24,5.623130501192833,6.792680371326752,4.789425741975215,7.523089732244161,9.646221324806861
7/27/24,6.3309418283162815,7.302760598236511,5.3172108216729335,8.647001377317952,10.03914459203792
8/3/24,7.563127963,8.976748082924791,6.677406509567492,10.579695389345712,11.978958461233757
8/10/24,7.021495541007122,8.746252428236417,7.1533212202455445,10.81738939900563,11.403669235706317
8/17/24,7.801669167999105,8.831012064,7.5966656451622665,9.875298278944296,10.979891250977522
8/24/24,8.839142422687004,9.036476825,6.8645870174229575,10.41052610023403,9.337083175312191
8/31/24,9.588584550769129,8.816965861180925,6.796076784225593,9.132186314170458,9.269840783727322
9/7/24,8.858049699792108,8.221262150443065,5.999864115633461,8.339784394419578,9.337746649
9/14/24,8.334276687431196,7.308939266079158,5.561486843802244,7.025374716009615,7.8566143684740934
9/21/24,6.2850216085345325,5.645855066501125,4.292042302331962,5.518491554889879,5.833798503103899
9/28/24,4.548636084812767,4.218529742997779,3.516000351351967,3.9692080399649514,4.785517560822136
10/5/24,2.741825832088651,2.938910416,2.045069726183472,3.149832694023636,3.690147644294683
10/12/24,2.2664657296407564,2.4636968932143013,2.545081873920465,2.1687522327384365,3.1193118451636845
10/19/24,1.9880500456383028,2.1281403072229943,1.7540625649211221,2.2316510419016407,2.468406204534787
10/26/24,2.257653992656923,2.1401421893228463,1.6583324660082335,2.108442487957644,2.255888676094855
11/2/24,2.2917706837722776,2.0401554346884945,1.4071330135690132,1.7970958848754228,2.2786636165580263
11/9/24,2.1565512244309435,1.824677881843236,1.294061922578831,1.4851863769492168,2.2893087120693396
11/16/24,2.3027990514430696,1.779340257555934,1.2543959656877004,1.3118408428604817,2.452218968959051
11/23/24,2.396122602965367,1.9551341892926186,1.2900152479862295,1.6977826690855466,2.528749987916916
11/30/24,2.6001116074616064,1.8372186888073379,1.5135300372735467,1.518549218827343,1.864349560383264
12/7/24,3.8888619346280366,2.916848610484092,2.0240133763230865,2.3415825541993254,3.1569449546585924
12/14/24,5.359528219954847,3.666113845471788,2.3860762109448093,2.7945401568223582,3.4015978937535474
12/21/24,6.676818404775907,4.221814322437602,2.966761339,3.3755894473326653,3.354548904109791
12/28/24,7.345154403826222,4.982745041439521,5.755590282985766,3.795081264934601,3.2889327588359896
1/4/25,9.169935514167502,5.617555494448327,6.294861486700898,4.355420695107138,3.6949647237229652
1/11/25,7.5970938048701235,5.343608299518811,5.122920854,4.461143652301165,3.606567089766223
1/18/25,6.267678110964867,4.481105112692985,3.9868013323585867,4.260608900336783,2.9113487334106822
