Date,Midwest,National,Northeast,South,West
5/4/24,1.5260023700770284,1.4462543213353793,1.3806683938725406,1.549143494350936,1.2985482992317512
5/11/24,1.472916096429358,1.448180281117835,1.3084459455802873,1.4109150181188481,1.7619779161181999
5/18/24,1.430836746469313,1.6211105815266746,1.4434589711366868,1.4761987748431726,2.2407417248899684
5/25/24,1.5361187898393829,1.7587234958945608,1.4353331039385533,1.6007107536488456,2.7698532410631573
6/1/24,1.7458724902744167,1.9967635589588257,1.4010745708986279,1.9166189723715394,3.4207045090501516
6/8/24,1.9310777271915052,2.3672093108237116,1.4097064603613316,2.1896512781291753,4.3164378391678495
6/15/24,2.243923652402699,2.5586753164441176,1.738042767860627,2.656708328998469,4.306101041740506
6/22/24,2.444383204462509,3.120771892,2.049991319022088,3.5552973363030036,6.255029708203617
6/29/24,2.9450595875066785,4.1478343316837645,2.9681455684601095,4.666237135036965,6.9588727095671015
7/6/24,3.621860690013146,4.762926627789442,3.3937437153239385,5.195401477310951,7.150198237930927
7/13/24,5.084882164191233,5.914785197080443,4.009820338463621,6.278818627504001,9.091893698
7/20/24,5.411902492,6.659500130039319,4.33844312,8.319105126495689,9.624977891843002
7/27/24,6.140044281341662,7.053334594,4.531173918486653,9.228569031819168,9.737851827376357
8/3/24,7.276006028003922,8.624743614949772,5.869566526376867,11.22382268030433,11.621243860581188
8/10/24,7.106035268535896,8.487920114492214,6.505157529,11.199309074282013,11.481526708619295
8/17/24,7.387884256911086,8.443097774280467,6.787726893814855,10.216106777302016,11.349092892778646
8/24/24,8.502447579868026,8.685470016959076,6.439159648623479,10.788063667350858,9.260557910764671
8/31/24,9.232385418913964,8.519259400444065,6.278485301281299,9.514372468950986,9.255686065953213
9/7/24,8.281909650514262,8.141936539507627,5.566803941817826,8.916659257525215,9.21985476
9/14/24,8.097427175963647,7.183582189553677,5.2204805622075305,7.451640168506265,7.7527961530910074
9/21/24,5.884792775147237,5.475612428677123,4.163039250676351,5.3492965581064515,5.672569068043179
9/28/24,4.330287107498549,4.068309424825477,3.4934236565119816,3.8187123104807714,4.956979832
10/5/24,2.755409829868828,2.925159701,2.158693391508656,3.150495848,3.561175548053882
10/12/24,2.2374641671871487,2.3985574270211893,2.373731417198627,2.1922167831715456,3.1106648757472994
10/19/24,2.038967405192683,2.128645531945523,1.814205087458842,2.1275760543681796,2.432317100153987
10/26/24,2.184378629329925,2.143625674348105,1.6536208355874877,2.187012206243925,2.221091699673365
11/2/24,2.387679905441792,2.0626758436201005,1.3139878414452475,1.8163801282557883,2.264228115573773
11/9/24,2.165969225927938,1.825686268027655,1.234402092970345,1.5745046643026923,2.1731457287016926
11/16/24,2.3199038089398334,1.7992208779614347,1.2156667470020341,1.4266647089858133,2.094319706299549
11/23/24,2.3336504273722958,1.901885006,1.2017822693632663,1.7665729961600807,2.107070263787035
11/30/24,2.5608578690881947,1.7572017987913164,1.3431976432143922,1.6092036348572925,1.4904556898264703
12/7/24,3.8809362683918875,2.838777950140002,1.769321137190655,2.5125728674541343,2.809007845836209
12/14/24,5.596145124897382,3.6640152992264747,2.3147110334260512,3.1664054002867186,3.211731802963481
12/21/24,6.732031395423265,4.206872425704632,2.729759578602442,3.7293897304704093,2.8105027543790153
