date,Midwest,National,Northeast,South,West
5/4/24,1.4699830715827769,1.335981216,1.287564356586735,1.3337940543590847,1.257360768217589
5/11/24,1.3973577631381144,1.392502936837189,1.2586936153398467,1.3415675142240477,1.7206354490997129
5/18/24,1.3674353617727277,1.5334188467164505,1.3074786432672236,1.3922462323804092,2.2307211964162486
5/25/24,1.4474553130030599,1.6679010492235298,1.3485067532115933,1.595922684602042,2.7825762027100165
6/1/24,1.7122075253481344,1.9028772674230163,1.2974245934349329,1.8391800684019222,3.4371502676751247
6/8/24,1.8239237965547708,2.1828529009394466,1.2873814052499892,2.0245566126899686,4.395358080823897
6/15/24,2.1267663547901168,2.4209481396976407,1.6326375950007241,2.3947426959247133,4.501039880123845
6/22/24,2.4422688985141288,3.0167576198523487,1.807407957599009,3.3245694971004616,6.6063435539363065
6/29/24,2.863013364671546,3.827272520071471,2.658469682067904,3.9103149984659957,6.901155321
7/6/24,3.2501892877252727,4.4993676577975705,2.770284226237071,4.533526377565412,7.325384889762914
7/13/24,4.512927414112551,5.545163678546011,3.454392958264345,5.609161524038073,9.924044712592707
7/20/24,5.064799867137409,6.155675555,3.9576097748101184,7.589445461264704,9.744255023341571
7/27/24,5.914162530373069,6.703685650401316,4.302344357144131,8.458205070243707,10.340922106758766
8/3/24,7.016398480876362,7.9681749671512705,5.394524853185959,10.179923119630653,12.156061130204485
8/10/24,6.436308535975144,8.258631220445146,5.986717360364301,10.62487106145705,11.738708573300965
8/17/24,7.041928389647383,8.005892629882657,6.584902497217179,9.208218455762976,11.026725265684151
8/24/24,8.263733804718278,8.291398723766541,6.083131343562078,9.756640484434444,9.566300846507017
8/31/24,8.138991611,7.701016885698319,5.615524805636632,8.873690580003121,9.720153789921326
9/7/24,7.775687741869081,7.644045082582914,4.523424579285834,8.147453715407945,11.009551736167591
9/14/24,7.625266797431372,7.077428672621072,3.753046479324059,7.063436719282749,8.926505068279953
