date,Midwest,National,Northeast,South,West
5/4/24,1.4699830715827769,1.333192298016659,1.2913577444556283,1.324565718674041,1.234891045
5/11/24,1.393638962215494,1.3822007718668958,1.2758622024451394,1.3351552145404364,1.6981605614321804
5/18/24,1.3674353617727277,1.5271387377579861,1.3074786432672236,1.3922462323804092,2.1514968159076604
5/25/24,1.451205153823813,1.6790192101973433,1.3624755301278704,1.569170600101271,2.694865322954098
6/1/24,1.7126769245259112,1.9117358745978585,1.2974245934349329,1.7422901257895864,3.4785969280328013
6/8/24,1.8427846150000913,2.182782160880952,1.3364487131850573,2.0445821222783978,4.229513603657195
6/15/24,2.1303293625790913,2.435026002,1.523461547257282,2.4474169967761212,4.392186617674453
6/22/24,2.4092268819142544,3.018902426573014,1.865563911,3.2938258978385093,6.847644510405313
6/29/24,2.870875182,3.8260462169968434,2.6601998116038725,3.970879839488801,7.351268019216013
7/6/24,3.292357127031482,4.453171357462617,2.848295393,4.692382836176667,7.150198237930927
7/13/24,4.572478858614835,5.5295479096901445,3.4676927522409065,5.839661053731842,9.388916409205525
7/20/24,5.064799867137409,6.264999910795176,3.861317014,7.589445461264704,9.634547706
7/27/24,5.904697602589089,6.7406065704471425,4.198753442081058,8.662154707012832,10.461931264277318
8/3/24,6.979559877489624,8.110886751006188,5.330395354,10.314358044531877,12.156061130204485
8/10/24,6.393612785,8.131294763446482,5.906811028357255,10.441441086264534,11.651943458105332
8/17/24,7.041928389647383,8.019200411342815,6.547753704510072,9.631087714192715,10.918471915591622
8/24/24,8.213080972143603,8.263733804718278,6.115337895046768,9.980475352,9.102645105050563
8/31/24,8.351326585903358,7.829886497899238,5.738354193856802,9.178277596,9.238687925218487
9/7/24,7.834104076279954,7.4856173400202035,4.768263016790936,7.855158159442697,10.150723941162543
9/14/24,7.560599718126998,6.783210216097229,4.466037299,6.730756445576697,7.797127632064972
9/21/24,5.617083512524538,5.294865866873092,3.9764872994285216,5.315601846049675,5.605658973687121
9/28/24,4.234253316,4.080034536633115,3.0387937019828932,3.9513928049955522,4.966000473
10/5/24,2.6898334020117183,2.8643888143907468,1.5931804584649791,3.001915715887411,3.669650019443183
10/12/24,2.206563154765733,2.3096679078142937,2.1173893341738688,2.0544910600578747,2.9582121205140477
10/19/24,2.068811292125849,2.1099178411203425,1.6815674971578989,2.103638386264131,2.450957537015629
10/26/24,2.236335684588191,2.0542561545787743,1.5666022294054853,1.930674458051415,2.1824852427478874
