date,Midwest,National,Northeast,South,West
5/4/24,1.4699830715827769,1.3312541534872606,1.2907810234423118,1.324565718674041,1.234891045
5/11/24,1.3956512524177604,1.3651880667851368,1.2608814434238869,1.3339119946101796,1.668271981
5/18/24,1.3706906597278954,1.5308967218787606,1.3074786432672236,1.3922462323804092,2.1514968159076604
5/25/24,1.4474553130030599,1.664094906366939,1.3485067532115933,1.562430681684258,2.7356253664737595
6/1/24,1.7122075253481344,1.9106928565582035,1.2868470267773366,1.740410434129595,3.4848848372041696
6/8/24,1.8273383886266348,2.1725777827189843,1.3134884018481452,2.0445821222783978,4.260005049712997
6/15/24,2.1305401167294438,2.4218406322974317,1.5789865752692438,2.4168419479035124,4.418208330137432
6/22/24,2.4150619474407033,2.985629414470222,1.807407957599009,3.27072398,6.859163858942073
6/29/24,2.870875182,3.816592549576697,2.6601998116038725,3.857518796064416,7.063934802971327
7/6/24,3.292357127031482,4.420628767,2.837947637133438,4.599449337342172,7.097103724800597
7/13/24,4.572478858614835,5.478219405459412,3.4638549270124224,5.839661053731842,9.591145121720835
7/20/24,5.064799867137409,6.161440487989953,3.9187361423961855,7.591448437493616,9.632171574492336
7/27/24,5.904697602589089,6.70368565,4.257951329359804,8.757136100290184,10.475335005236007
8/3/24,6.906823947484767,8.012740457495845,5.378725677485883,10.31307102332109,12.114815710662715
8/10/24,6.389780804484638,8.203226216700552,5.946764194360778,10.342608424969796,11.473611073171124
8/17/24,7.041928389647383,7.927740431,6.557914637308539,9.439358973065787,10.894706418392477
8/24/24,8.209957789,8.184319234507022,6.022867606241582,9.756640484434444,9.102866462562634
8/31/24,8.209868006,7.701016885698319,5.643999858716247,8.946535936906255,9.249826379449075
9/7/24,7.644045082582914,7.357311266,4.483083116653535,7.748469862379843,10.400025810848557
9/14/24,7.467082949982454,6.705163034504594,4.169344844855342,6.7054374794330105,7.747938238572406
9/21/24,5.541533479,5.272986232474707,3.822704447531166,5.279580408562615,5.605658973687121
9/28/24,4.208076645793428,3.885783349028066,2.5800273561795555,3.913384845234591,4.880093834150484
,,,,,
,,,,,
