Date,Midwest,National,Northeast,South,West
5/4/24,1.527512722216612,1.4511739420142529,1.4511739420142529,1.4255342244263636,1.3321850546494933
5/11/24,1.526486325133824,1.511119757,1.415033014122697,1.4060666323093836,1.7628240828074793
5/18/24,1.481169226625788,1.6640519764189938,1.5333444314215212,1.500289264954584,2.1723157969961955
5/25/24,1.5710341014011293,1.826057286344526,1.5159413314396095,1.6521570207528762,2.7698532410631573
6/1/24,1.8162363653802776,2.0366214362399617,1.3999896209760987,1.8801372495152178,3.416464019487567
6/8/24,1.918013257402475,2.3645553030193804,1.510180145143158,2.1086664532652044,4.328970747038584
6/15/24,2.2854894221644937,2.5542281584065165,1.7403879084303255,2.4456478878234913,4.259789631843471
6/22/24,2.5404993250244434,3.259810971405396,1.9976521035910308,3.398937627893443,6.194435957036662
6/29/24,3.1989690388474967,4.123043821,3.2955779964141674,4.089240187760794,6.699846392
7/6/24,3.6147855344621416,4.686998193,3.5048783949460347,4.859137901063342,7.097103724800597
7/13/24,5.205001471901161,5.860650933729487,4.105897638097183,5.960025086671792,8.984185691420667
7/20/24,5.651667183286579,6.7093706648661025,4.679947034581215,7.775362808740324,9.302795708087759
7/27/24,6.315288686343825,7.293778825334892,4.788166559126713,8.686003679,9.820488247265926
8/3/24,7.526102423911641,8.914742963750939,6.675335033,10.579695389345712,11.588801735109575
8/10/24,7.021495541007122,8.820880902054421,7.231638489,10.733274783299063,11.149143922869396
8/17/24,7.827207826,8.778527933039951,7.3891412574161475,9.764117281134965,10.886780323619625
8/24/24,8.754944285155954,8.758329124420055,6.631897401673916,10.43832008319687,9.019029111
8/31/24,9.648727086446623,8.742778779961055,7.167599138614612,9.112494978470856,8.967745603774176
9/7/24,8.797175358613835,8.122275206024609,6.007191477900436,8.124740424,8.983520313276793
9/14/24,8.263897607903797,7.227722514381672,5.122450737934315,6.836866772583526,7.180051483446735
9/21/24,6.309260005583514,5.622073703434882,4.243307173151501,5.465218129264777,5.801777624412447
9/28/24,4.548636084812767,4.1962010725650405,3.5224079767627523,3.9376654380676075,4.660346288228237
10/5/24,2.7304777518433685,2.929526510162818,2.0532657981403735,3.1350674409274095,3.6183671994766824
10/12/24,2.2664657296407564,2.4555824839166553,2.479315823519453,2.2025481260372306,2.9975794930887663
10/19/24,2.013222739179843,2.127323442006915,1.767943608739944,2.211203030496759,2.4280685540171945
10/26/24,2.257653992656923,2.1290603640099963,1.687197691125054,2.0768185991322667,2.163760257
11/2/24,2.290339239227105,2.0454281995375596,1.3665654348038183,1.8120441257379638,2.2525236014049845
11/9/24,2.1432981107239004,1.7928874317321875,1.2738256840059057,1.4444092580384071,2.1772835253506875
11/16/24,2.3027990514430696,1.7365062313018325,1.2214872830144605,1.319135337421494,2.3063289247598737
11/23/24,2.3853332536908796,1.8948502500382087,1.2720073169468575,1.6667036845356582,2.3376233033179754
11/30/24,2.6041827108635376,1.8034565114202112,1.512913223051389,1.4653800579036143,1.6714160511098857
12/7/24,3.8622399632028452,2.8861172850985555,1.769321137190655,2.328901685,2.912690111560313
12/14/24,5.315736750550476,3.6011271765951753,2.504224162,2.809562412183797,3.1762386579719126
12/21/24,6.624979052317513,4.078733648218889,2.8608544115275008,3.4164451436625107,2.8082503847152367
12/28/24,7.414135481782002,5.007297352759825,6.182209354,3.794790424,3.1889297250653748
1/4/25,9.185307270538086,5.656518181,6.417342470050713,4.3353827653556145,3.5087371523730986
