Date,Midwest,National,Northeast,South,West
5/4/24,1.4653116269058584,1.3334163410201199,1.2913577444556283,1.3241427226360418,1.2661200670428254
5/11/24,1.3879251381699234,1.3802087629441626,1.260881443423887,1.3368134947623174,1.7206354490997129
5/18/24,1.365006555528702,1.5322317276377322,1.3131626619126817,1.3922462323804092,2.228649924380753
5/25/24,1.4419590186650488,1.679019210138675,1.3554911416697317,1.569170600101271,2.690451924551269
6/1/24,1.7066615031777683,1.9056807657938832,1.2868470267773366,1.8184410776040953,3.470659208982185
6/8/24,1.8273383886266348,2.2307525667038517,1.3452488152712485,2.052771583079274,4.2661139044773755
6/15/24,2.130750870879796,2.4456478878234913,1.629488439404104,2.4751881116438077,4.320778860418702
6/22/24,2.4121444146774786,2.979727527784554,1.865563911,3.2813707389213493,6.495650893552421
6/29/24,2.8741979989003927,3.843079693,2.696585114628052,4.032687213867582,6.932159548449305
7/6/24,3.283968762897285,4.519599180824073,2.8566413113640294,4.744279958993239,7.0980893400756395
7/13/24,4.5767018066954845,5.5959697981529954,3.4736201522428436,5.939973139748126,9.190498356498379
7/20/24,5.1825805586483495,6.263143284625669,3.9697140518605183,7.635896738146215,9.630811359535652
7/27/24,5.909430066481079,6.825849591845764,4.2766498494532215,8.714442394240544,9.787474153133982
8/3/24,6.904214580897818,8.189398187668875,5.378725677485883,10.314358044531877,11.692654982084044
8/10/24,6.4979869750916865,8.238586772505593,6.001019581172288,10.523045427956394,11.671408271207744
8/17/24,7.041928389647383,8.009686408020078,6.549311332,9.76130427,11.167078583645537
8/24/24,8.274765595613832,8.276286021101729,6.133005292085415,10.037430726798792,9.154029567191547
8/31/24,8.465101023,7.9245924391213505,5.7110559000931715,9.178277596,9.259366359323502
9/7/24,7.958829462148614,7.719893913560439,4.890324969221561,8.224886353,9.648715062273167
9/14/24,7.589612539111722,6.852065948139023,4.630161854167546,6.729530828951491,7.921586525935175
9/21/24,5.7804397598147155,5.453481138,4.243470527701389,5.464884769357759,5.836174078043311
9/28/24,4.214581895424109,3.9967209194883146,3.206374512462865,3.8878016422685766,4.966000473
10/5/24,2.6808940959395606,2.88564977,1.9973905687940285,3.049910998,3.625487721553452
10/12/24,2.214188586300578,2.3681183925978604,2.3040540382262993,2.1867766649074922,3.0575759949721624
10/19/24,2.033648178,2.114287008224289,1.7913800596677676,2.1291442940645666,2.465993843040204
10/26/24,2.1839518507201134,2.0541770637744894,1.605255544,1.9451326368323048,2.1877552547016896
11/2/24,2.232954855564103,1.9361413794359386,1.2825511563772998,1.7849468891212878,2.1392869771100522
11/9/24,2.1116598348262032,1.721861632274079,1.201840244527326,1.4541618122232045,2.133712085641374
11/16/24,2.2462368600527025,1.6788766899183876,1.1902378951082744,1.2931220251378601,1.9122058864640274
11/23/24,2.194265930219645,1.779110132666401,1.186809270669764,1.5544153427304859,1.8163472504166887
11/30/24,2.396840542,1.6558919932986425,1.3163516637484023,1.3151436666856258,1.4263381138230893
12/7/24,3.6740504947013166,2.5945637008889024,1.6461620475203405,2.3284404149801157,2.596985743667549
12/14/24,4.9091464442376065,3.3879829479248293,2.3295164178019316,2.7293536683825512,2.838880332763347
