Date,Midwest,National,Northeast,South,West
5/4/24,1.4653116269058584,1.3334163410201199,1.2913577444556283,1.3241427226360418,1.2661200670428254
5/11/24,1.3879251381699234,1.3820966337250127,1.2608814434238869,1.3368134947623174,1.7206354490997129
5/18/24,1.365006555528702,1.5326562851889545,1.321322121216859,1.3922462323804092,2.228649924380753
5/25/24,1.4419590186650488,1.6785478889214813,1.3485067532115933,1.569170600101271,2.690451924551269
6/1/24,1.7066615031777683,1.9041808996701786,1.2864589707989167,1.8184410776040953,3.470659208982185
6/8/24,1.8273383886266348,2.231990155766578,1.343495256520964,2.052771583079274,4.2661139044773755
6/15/24,2.130750870879796,2.446532442299806,1.632639921312105,2.4751881116438077,4.320778860418702
6/22/24,2.4121444146774786,2.985524360607265,1.8392576283987436,3.2813707389213493,6.495650893552421
6/29/24,2.8537462877979882,3.8544707473083646,2.696585114628052,4.032687213867582,6.932159548449305
7/6/24,3.357619081790453,4.523546486220464,2.8474617745842403,4.744279958993239,7.0980893400756395
7/13/24,4.585725721796212,5.618683513627545,3.4736201522428436,5.972935431209876,9.190498356498379
7/20/24,5.1825805586483495,6.264999910795173,3.9697140518605183,7.635896738146215,9.629203973256072
7/27/24,5.909430066481079,6.810050580504374,4.289497103298676,8.714442394240544,9.787474153133982
8/3/24,6.976950510902675,8.202503864420175,5.378725677485883,10.327641401179992,11.595403830941706
8/10/24,6.4979869750916865,8.276813125114916,5.9938684707682945,10.43657284696107,11.662591284351777
8/17/24,7.044068705352914,8.009686408020078,6.557914637308539,9.76130427,11.167078583645537
8/24/24,8.274765595613832,8.276286021101729,6.133005292085415,10.037430726798792,9.154029567191547
8/31/24,8.465101023,7.924071157,5.774907307970077,9.178277596,9.259366359323502
9/7/24,7.930180803027023,7.719893913560439,4.843793555318007,8.242558624,9.648715062273167
9/14/24,7.589612539111722,6.852065948139023,4.630161854167546,6.731563857866755,7.921586525935175
9/21/24,5.770502400395564,5.433702119204915,4.294614378572771,5.464884769357759,5.827120772008335
9/28/24,4.204065665264267,4.068309424825477,3.334798113,3.8997159386274842,4.806900333
10/5/24,2.6808940959395606,2.879084941192647,2.000747471820828,3.0172551981051896,3.7337857042024702
10/12/24,2.214188586300578,2.3731804628012787,2.373731417198627,2.193482742911022,3.0575759949721624
10/19/24,2.0700088281871114,2.128270716631566,1.7913800596677676,2.1291442940645666,2.556287941191747
10/26/24,2.184378629329925,2.0541770637744894,1.6536208355874877,1.9420960504468594,2.1798223514785318
11/2/24,2.2421220941387268,1.939976761566443,1.2825511563772998,1.7866285034501506,2.1503447871635486
11/9/24,2.1116598348262032,1.7319033,1.189942763423324,1.4541618122232045,2.1287319863821397
11/16/24,2.2563948674845533,1.7085005887555371,1.1912785746770571,1.3009596101987193,1.9350167960921187
11/23/24,2.2318943317331104,1.7978946621679843,1.1874219682215226,1.570498292478984,1.7977286915415447
11/30/24,2.4139257624382164,1.6584016242777826,1.3163516637484023,1.3460345131955085,1.4065274230850153
12/7/24,3.670514313770131,2.6007963342360343,1.7024591187248714,2.3284404149801157,2.555215290044524
