Date,Midwest,National,Northeast,South,West
5/4/24,1.5369598588411821,1.4736241907150283,1.5083480007127164,1.4024893871324697,1.407060005
5/11/24,1.5921432967985216,1.5133206611151049,1.4088568906862078,1.3957797468391107,1.773028956869652
5/18/24,1.5341367479248809,1.681940657505365,1.5345071347149233,1.530793137459497,2.248745852713524
5/25/24,1.624354248732417,1.8420479126684406,1.5573463413564335,1.7143288483187653,2.807121822936261
6/1/24,1.8359495892167859,2.0633723477017014,1.4104827950469372,1.9165968846146315,3.430423340007543
6/8/24,1.918013257402475,2.3651102901189036,1.5241792536421606,2.104173633241886,4.407767988883691
6/15/24,2.254892653661254,2.5617426736596145,1.8072268358380583,2.5617426736596145,4.4166047088251394
6/22/24,2.551653246950835,3.1823015894210274,2.007529331,3.4514421988755175,6.280347504380699
6/29/24,3.200973677731505,4.0765923741915095,3.011174940842679,4.053099812313304,6.760916584990957
7/6/24,3.601089318583708,4.707045360437917,3.5004469694308233,4.838990609136189,7.175002196391006
7/13/24,5.240923679627269,5.9635306646792365,4.1694855284125945,6.016268119702009,9.237511987
7/20/24,5.623130501192833,6.777161552334637,4.800204106,7.522899255994039,9.663932908880442
7/27/24,6.396388628212822,7.3327825187261535,5.3172108216729335,8.601971610241893,10.218226527455244
8/3/24,7.526102423911641,8.976748082924791,6.756360163833913,10.613907228552833,12.054398757739182
8/10/24,7.060011732245623,8.860857247824608,7.1533212202455445,10.884642737157856,11.403669235706317
8/17/24,7.827207826,8.854318784661956,7.5966656451622665,9.872523421862597,10.979891250977522
8/24/24,9.05317254,9.063902729,6.8645870174229575,10.600783413391058,9.337083175312191
8/31/24,9.716107525158952,8.873543767025797,6.881040450935918,9.248962537,9.390013941467092
9/7/24,9.092701404,8.256944466535543,5.999864115633461,8.353340826942683,9.337746649
9/14/24,8.344982798665619,7.339610672319914,5.571946576062142,7.025374716009615,7.824091655143951
9/21/24,6.421017815748343,5.721991584555118,4.306208545939771,5.487950123692694,5.817074637697122
9/28/24,4.571851035009952,4.245032726657979,3.518275363281052,3.975187346107512,4.746127777821618
10/5/24,2.7694084607663396,2.942147214178891,2.024391509776616,3.149832694023636,3.690147644294683
10/12/24,2.2684907464569917,2.4779148683999894,2.5434455687852653,2.2635768476389564,3.041808622599688
10/19/24,1.9483648788983365,2.1283929195842584,1.7540625649211221,2.238065293840725,2.5515396245819284
10/26/24,2.257653992656923,2.1431043045517004,1.5732829331379745,2.139983928,2.255888676094855
11/2/24,2.2917706837722776,2.0443618439626814,1.380180174092865,1.81423742,2.2786636165580263
11/9/24,2.195462291107385,1.823013946278433,1.280516903760557,1.4422668066657183,2.289243085990457
11/16/24,2.3301847032956466,1.777279731672006,1.244389199321971,1.327124219020625,2.4420378831451024
11/23/24,2.410393898657872,1.9473330789430736,1.2900152479862295,1.6726997180193472,2.5425862650399185
11/30/24,2.6119286984145598,1.8164392840908377,1.4756233058321344,1.4817387086323417,1.864349560383264
12/7/24,3.8543145664952023,2.8861172850985555,2.027392111801717,2.301662304868763,3.1569449546585924
12/14/24,5.393312789132005,3.688113583837665,2.3713829264723847,2.8260078327662645,3.379901807979542
12/21/24,6.752255033931251,4.237097027496496,2.9443378818195756,3.4121598298146854,3.343274889892883
12/28/24,7.570567538148762,5.007297352759825,5.6046928875115904,3.7868610724515586,3.285411683430019
1/4/25,9.220073355246825,5.528704303889928,5.8292018176207545,4.307924649657692,3.7984539568565183
1/11/25,7.455420759742503,5.296117285271052,4.69373643,4.337467099,3.7038264121638473
1/18/25,6.242053808260832,4.480464484021599,3.999180756,4.253647983894809,2.8684416646978814
1/25/25,6.600879536809307,4.616993729342855,3.667457227190847,4.5544946102225055,3.0585887374197958
