date,Midwest,National,Northeast,South,West
5/4/24,1.4748971177741084,1.329540051961323,1.287564356586735,1.3241427226360418,1.230434908410028
5/11/24,1.3956512524177602,1.363945843072543,1.2608814434238869,1.3259053155463103,1.6825877138345111
5/18/24,1.3706906597278954,1.5285213858261766,1.3074786432672236,1.380177080523172,2.1645580828527096
5/25/24,1.4474553130030599,1.665959447793649,1.3485067532115933,1.553126812413782,2.7582731553448885
6/1/24,1.7189576320646953,1.9275571789491956,1.2974245934349329,1.780365601696841,3.454954628040118
6/8/24,1.8427846150000913,2.171624590091554,1.2873814052499892,2.0334382910697224,4.260005049712997
6/15/24,2.1305401167294438,2.4284559871814446,1.6026617663826734,2.3992978522624773,4.442626421288119
6/22/24,2.438112896992091,2.9799376354923726,1.812951345860157,3.2698770059723645,6.7700938694782815
6/29/24,2.870875182,3.8564840501795024,2.6619299411398414,3.970879839488801,7.325024657407389
7/6/24,3.2501892877252727,4.494692428940422,2.770284226237071,4.639233545,7.218503681227143
7/13/24,4.512927414112551,5.415418153426924,3.4657738396266646,5.801453342700121,9.612340032700406
7/20/24,5.064799867137409,6.0927299251721525,3.920673966,7.523574464914757,9.675046441467629
7/27/24,5.914162530373069,6.644730567926858,4.2766498494532215,8.376118970549037,10.47607201
8/3/24,6.993892313504712,7.967952761343097,5.394524853185959,10.14597125,12.213310899595204
8/10/24,6.389780804484638,8.131561791921035,5.986717360364301,10.424511907300545,11.388552779496102
8/17/24,6.962007419219893,7.931773168355158,6.565073636,9.443958879854387,10.902632513165331
8/24/24,8.209957789,8.222510969896888,6.083131343562078,9.744646525064748,9.154029567191547
8/31/24,8.209868006,7.701016885698319,5.633111002572443,8.976088743101982,9.237715361059355
9/7/24,7.771902542294979,7.458316146397862,4.557771008,7.681016220497741,10.738861277166652
9/14/24,7.560599718126998,6.728008545,4.315838630255623,6.500997017305198,7.898196065
