means,lower.10.,lower.20.,lower.30.,lower.40.,lower.50.,lower.60.,lower.70.,lower.80.,lower.90.,lower.95.,lower.98.,upper.10.,upper.20.,upper.30.,upper.40.,upper.50.,upper.60.,upper.70.,upper.80.,upper.90.,upper.95.,upper.98.
3.8,3.67,3.53,3.39,3.24,3.08,2.9,2.7,2.44,2.05,1.71,1.32,3.93,4.07,4.21,4.36,4.52,4.7,4.9,5.16,5.55,5.89,6.28
2.37,2.07,1.77,1.45,1.12,0.76,0.37,0,0,0,0,0,2.67,2.97,3.29,3.62,3.98,4.37,4.84,5.42,6.28,7.03,7.91
