year,month,day,data,median,LB,UB
2024,10,26,2.12894485418183,2.12894485418183,2.12894485418183,2.12894485418183
2024,11,2,2.04553441940961,1.06656369056757,-0,2.22398376176942
2024,11,9,1.794500001,1.36529612100137,0.16032924077942,2.5684932670193
2024,11,16,1.74530462197306,1.72756333724983,0.521895772101636,2.96841901019959
2024,11,23,1.88639647743805,2.10528783609369,0.921003804870096,3.31155915475403
2024,11,30,1.800957361,2.54702553299397,1.32889254148612,3.73663421513209
2024,12,7,2.87163006628332,3.03619747601876,1.87012295365572,4.24391004736912
2024,12,14,3.58848048141485,3.56793612199224,2.35196071433821,4.79981175337019
2024,12,21,4.06805856723954,4.14919636479595,2.92392207091171,5.42935773853338
2024,12,28,5.126180267808,4.78175575462993,3.46489016377079,6.15155271619158
2025,1,4,5.69657851645203,5.48598607184068,3.95807807182717,7.22570870401178
2025,1,11,5.44117824704257,6.20473477318038,4.38422424287701,8.54202336542686
