year,month,day,data,median,LB,UB
2024,6,29,3.910314998466,3.910314998466,3.910314998466,3.910314998466
2024,7,6,4.53352637756541,4.18652558973716,3.06782338017274,5.33947172875518
2024,7,13,5.60916152403807,5.89576777117893,4.74391825041901,7.06491156042254
2024,7,20,7.5894454612647,7.52563415306603,6.38211582225929,8.63682650463615
2024,7,27,8.45820507024371,8.82091002283116,7.71596422349383,9.93148597793374
2024,8,3,10.1799231196307,9.71358798810184,8.60034344069875,10.8334652087951
2024,8,10,10.624871061457,10.1149233068194,9.03574826704833,11.2357916222111
2024,8,17,9.20821845576298,10.0468875791424,8.94121698442953,11.1663509500145
2024,8,24,9.75664048443444,9.5544703773877,8.39640232076331,10.6793278874055
2024,8,31,8.87369058000312,8.77264445081574,7.45150738258543,10.0171160949037
2024,9,7,8.14745371540794,7.82582167522663,6.32032028889953,9.32083586747539
2024,9,14,7.06343671928275,6.79039808449793,5.09379174580113,8.59140328244791
