Date,data,median,LB,UB
2024-07-13,4.51,5.07,3.96,6.15
2024-07-20,5.06,5.44,4.32,6.55
2024-07-27,5.91,5.82,4.7,6.87
2024-08-03,6.99,6.2,5.15,7.2
2024-08-10,6.39,6.57,5.52,7.67
2024-08-17,6.96,6.95,5.91,7.96
2024-08-24,8.21,7.32,6.18,8.44
2024-08-31,8.21,7.7,6.57,8.78
2024-09-07,7.77,8.08,7.02,9.13
2024-09-14,7.56,8.45,7.42,9.44
2024-09-21,5.61,8.83,7.77,9.97
2024-09-28,4.16,9.2,8.18,10.29
