means,lower.10.,lower.20.,lower.30.,lower.40.,lower.50.,lower.60.,lower.70.,lower.80.,lower.90.,lower.95.,lower.98.,upper.10.,upper.20.,upper.30.,upper.40.,upper.50.,upper.60.,upper.70.,upper.80.,upper.90.,upper.95.,upper.98.
4.35,4.29,4.22,4.16,4.09,4.01,3.92,3.83,3.7,3.52,3.36,3.17,4.42,4.48,4.55,4.62,4.7,4.78,4.88,5,5.19,5.35,5.53
4.57,4.46,4.35,4.24,4.12,3.99,3.85,3.69,3.48,3.17,2.9,2.59,4.68,4.79,4.9,5.02,5.14,5.29,5.45,5.66,5.97,6.24,6.55
