Date,data,median,LB,UB
2024-09-14,4.63,4.09,3.2,5.02
2024-09-21,4.16,3.71,2.83,4.6
2024-09-28,3.45,3.34,2.38,4.23
2024-10-05,1.95,2.96,2,3.86
2024-10-12,2.31,2.58,1.67,3.49
2024-10-19,1.85,2.2,1.31,3.07
2024-10-26,1.76,1.82,0.99,2.8
2024-11-02,1.29,1.44,0.57,2.31
2024-11-09,1.25,1.06,0.2,1.96
2024-11-16,1.27,0.69,0,1.58
2024-11-23,1.18,0.31,0,1.21
2024-11-30,1.21,0,0,0.83
