means,lower.10.,lower.20.,lower.30.,lower.40.,lower.50.,lower.60.,lower.70.,lower.80.,lower.90.,lower.95.,lower.98.,upper.10.,upper.20.,upper.30.,upper.40.,upper.50.,upper.60.,upper.70.,upper.80.,upper.90.,upper.95.,upper.98.
7.27,7.2,7.12,7.04,6.96,6.87,6.77,6.66,6.51,6.3,6.11,5.89,7.34,7.42,7.5,7.58,7.67,7.77,7.88,8.03,8.24,8.43,8.65
7.05,6.89,6.72,6.54,6.36,6.16,5.94,5.68,5.36,4.88,4.46,3.98,7.22,7.39,7.56,7.75,7.95,8.17,8.43,8.75,9.23,9.65,10.13
