means,lower.10.,lower.20.,lower.30.,lower.40.,lower.50.,lower.60.,lower.70.,lower.80.,lower.90.,lower.95.,lower.98.,upper.10.,upper.20.,upper.30.,upper.40.,upper.50.,upper.60.,upper.70.,upper.80.,upper.90.,upper.95.,upper.98.
6.54,6.4,6.25,6.1,5.94,5.77,5.58,5.36,5.08,4.66,4.3,3.89,6.69,6.83,6.98,7.14,7.31,7.51,7.73,8.01,8.42,8.78,9.2
5.37,5.05,4.72,4.38,4.03,3.64,3.22,2.72,2.09,1.16,0.36,0,5.69,6.01,6.35,6.71,7.09,7.52,8.02,8.64,9.57,10.38,11.31
