Date,data,median,LB,UB
2024-08-17,8.08,8.13,7.9,8.35
2024-08-24,8.27,8.16,7.99,8.33
2024-08-31,7.86,8,7.84,8.16
2024-09-07,7.63,7.55,7.39,7.71
2024-09-14,6.77,6.7,6.53,6.86
2024-09-21,5.37,5.42,5.25,5.58
2024-09-28,4.08,4.05,3.89,4.21
2024-10-05,2.86,2.96,2.8,3.12
2024-10-12,2.31,2.31,2.14,2.49
2024-10-19,2.07,2.03,1.8,2.25
2024-10-26,2.04,1.83,1.29,2.37
2024-11-02,1.95,1.64,0.73,2.55
