year,month,day,data,median,LB,UB
2024,5,4,1.310960791,1.310960791,1.310960791,1.310960791
2024,5,11,1.34156751422405,0.516828310512759,-0,1.51739251010984
2024,5,18,1.39591873369177,0.718372192876464,-0,1.73816376591967
2024,5,25,1.57409422669893,1.00246959925351,-0,2.02769796254438
2024,6,1,1.84818473095287,1.36937567021794,0.332117879103394,2.40866502423048
2024,6,8,2.011125718,1.84556822038588,0.796492049769442,2.85697878280787
2024,6,15,2.38835378161301,2.47384345615568,1.45373322389348,3.51233755857694
2024,6,22,3.28185145190544,3.26161145215273,2.20688736389198,4.31896999979182
2024,6,29,3.85751879606442,4.21475152596497,3.12776672868218,5.318887732107
2024,7,6,4.85323055520001,5.34790433128104,4.2770081400476,6.43618230598273
2024,7,13,6.26929123985985,6.62003889151365,5.52792627671124,7.74093193629438
2024,7,20,7.74579026946432,7.89685380911626,6.81379824453084,8.98417694615289
2024,7,27,9.08971584929016,9.07825586900882,7.96804909782457,10.193491299602
2024,8,3,10.6609421018687,9.9925473982308,8.8878517052451,11.0834224107191
2024,8,10,11.1492706412233,10.4770410194629,9.35222827494294,11.5429056373178
2024,8,17,9.7516648503593,10.4385331866515,9.30516258638221,11.6377926349222
2024,8,24,9.74447676911705,9.86491323330808,8.62383455583498,11.1490226114134
2024,8,31,NaN,8.88865832019612,7.58250349869331,10.3795225668005
2024,9,7,NaN,7.58893556460341,6.22079459890424,9.27783455935827
