Date,data,median,LB,UB
2024-11-09,1.47,0.94,0.57,1.31
2024-11-16,1.31,1.34,1.03,1.65
2024-11-23,1.73,1.73,1.47,2
2024-11-30,1.49,2.13,1.91,2.35
2024-12-07,2.34,2.53,2.32,2.73
2024-12-14,2.81,2.92,2.72,3.12
2024-12-21,3.41,3.32,3.09,3.54
2024-12-28,3.79,3.71,3.45,3.98
2025-01-04,4.35,4.11,3.8,4.42
2025-01-11,4.53,4.51,4.14,4.87
2025-01-18,4.25,4.9,4.47,5.33
2025-01-25,4.57,5.3,4.81,5.79
