year,month,day,data,median,LB,UB
2024,11,9,1.47262695055666,1.47262695055666,1.47262695055666,1.47262695055666
2024,11,16,1.31338883553147,1.07933732324964,0.568014524588159,1.58282997908357
2024,11,23,1.72552581795738,1.4636392461714,0.958355318572267,1.97614984705616
2024,11,30,1.48742377884697,1.90044709493495,1.40899183948364,2.40858011778345
2024,12,7,2.34373216006222,2.36662025036576,1.87393841766393,2.8804089954093
2024,12,14,2.80519355561198,2.84731448816937,2.32893713892348,3.35795379612671
2024,12,21,3.41452199952496,3.3268346259564,2.8016034111576,3.83898717712483
2024,12,28,3.794790424,3.79332825063208,3.28072139775938,4.31179666776989
2025,1,4,4.35166407030701,4.23036383503473,3.69775964913594,4.74241435025912
2025,1,11,4.52792303100442,4.6003385720992,3.99565158231459,5.19266470581409
2025,1,18,NaN,4.94446197787973,4.01001503355823,5.73129537275531
2025,1,25,NaN,5.21811591186506,3.75218941582191,6.30783728006411
