year,month,day,data,median,LB,UB
2024,11,9,1.47262695055666,1.47262695055666,1.47262695055666,1.47262695055666
2024,11,16,1.31338883553147,1.29812165940075,0.827298834191584,1.77200858708585
2024,11,23,1.72552581795738,1.49378746483046,1.03800972934738,1.96737322052237
2024,11,30,1.48742377884697,1.67081533645677,1.19566258250383,2.27659547122063
2024,12,7,2.34373216006222,2.27093383300325,1.68991139411053,3.01713418184431
2024,12,14,2.80519355561198,2.87348962614757,2.37181631019601,3.53894583235478
2024,12,21,3.41452199952496,3.32967505729803,2.8194466461615,4.04524286111238
2024,12,28,3.794790424,3.81365771870344,3.29202111461776,4.50733325517688
2025,1,4,4.35166407030701,4.24771704638329,3.71996904542718,4.86275290341893
2025,1,11,4.52792303100442,4.53595828325171,3.97090991730365,5.14567098844162
2025,1,18,NaN,4.62153401289845,3.89320818263934,5.57826592938393
2025,1,25,NaN,4.41788020468538,3.50555618382643,6.18954774180127
