year,month,day,data,median,LB,UB
2024,9,21,4.16303925067635,4.16303925067635,4.16303925067635,4.16303925067635
2024,9,28,3.334798113,2.85472033256531,2.02646798726676,3.66629719268852
2024,10,5,1.94528180104493,2.56272134689097,1.82998282246182,3.26184401646012
2024,10,12,2.33372960314118,2.25038088239524,1.52094218877845,2.95694567873701
2024,10,19,1.79138005966777,1.94890816557835,1.25971257379951,2.65524729512046
2024,10,26,1.6705478708496,1.67785906886676,0.954703827479144,2.3833277504692
2024,11,2,1.2825511563773,1.42641022326566,0.713184963292629,2.12699826946139
2024,11,9,1.21892257505709,1.22101917930268,0.501494134869483,1.93035754709369
2024,11,16,1.2137322464068,1.03527892883628,0.334548028650963,1.75794017922265
2024,11,23,1.17659904623211,0.869374454230764,0.144162169565657,1.58249720695028
2024,11,30,1.30794115177409,0.752341764103943,0.0156010199493549,1.47773332453083
2024,12,7,1.29167071019042,0.620549845554745,-0,1.37057715505001
