Date,data,median,LB,UB
2024-10-05,2.68,2.1,1.58,2.63
2024-10-12,2.21,2.17,1.73,2.62
2024-10-19,2.07,2.24,1.86,2.61
2024-10-26,2.18,2.31,1.99,2.62
2024-11-02,2.24,2.37,2.09,2.66
2024-11-09,2.11,2.44,2.16,2.73
2024-11-16,2.26,2.51,2.19,2.83
2024-11-23,2.23,2.58,2.2,2.95
2024-11-30,2.41,2.65,2.2,3.09
2024-12-07,3.67,2.71,2.19,3.24
2024-12-14,5.07,2.78,2.17,3.39
2024-12-21,6.49,2.85,2.15,3.55
