means,lower.10.,lower.20.,lower.30.,lower.40.,lower.50.,lower.60.,lower.70.,lower.80.,lower.90.,lower.95.,lower.98.,upper.10.,upper.20.,upper.30.,upper.40.,upper.50.,upper.60.,upper.70.,upper.80.,upper.90.,upper.95.,upper.98.
1.21,1.2,1.18,1.16,1.14,1.12,1.09,1.06,1.03,0.98,0.93,0.88,1.23,1.25,1.27,1.29,1.31,1.34,1.36,1.4,1.45,1.5,1.55
1.21,1.19,1.16,1.13,1.11,1.08,1.04,1,0.95,0.88,0.81,0.74,1.24,1.27,1.29,1.32,1.35,1.39,1.43,1.48,1.55,1.61,1.69
