year,month,day,data,median,LB,UB
2024,11,2,2.25252360140498,1.25252360140498,1.25252360140498,1.25252360140498
2024,11,9,2.17728352535069,2.08872558231218,0.386900148247514,3.81260657398009
2024,11,16,2.30632892475987,2.23303167186102,0.701351392158644,3.69942472856678
2024,11,23,2.33762330331798,2.37683719688807,0.932715481504088,3.81074157938979
2024,11,30,1.67141605110989,2.56640784261331,1.18220157382628,4.0318326772485
2024,12,7,2.91269011156031,2.77820576716186,1.39824592400146,4.23017984061574
2024,12,14,3.17623865797191,2.99382975620836,1.62737164940275,4.4158217097345
2024,12,21,2.80825038471524,3.23779872107404,1.839849353517,4.70760976166451
2024,12,28,3.18892972506537,3.45236346547176,1.98045144135038,4.9351431463101
2025,1,4,3.5087371523731,3.67334578167457,1.91725983157283,5.50247905726366
2025,1,11,3.25011036377995,3.83657290744635,1.5861043216269,6.37139554842974
2025,1,18,2.55694175645378,3.9139670424592,1.19065197096753,7.80520520856919
